Company ID,umap1,umap2,cluster,Financial distress
5354,-3.700215,6.6466427,E Loss-making cash-flow distressed firms,1
5364,8.3694935,1.6281724,C Thin-margin vulnerable operators,1
5384,9.1243105,2.720879,C Thin-margin vulnerable operators,1
5389,-3.5300345,4.89453,E Loss-making cash-flow distressed firms,1
5402,-3.5685546,5.752157,E Loss-making cash-flow distressed firms,1
5406,6.9086366,4.692627,C Thin-margin vulnerable operators,1
5410,10.705127,2.576111,C Thin-margin vulnerable operators,1
5425,11.709699,5.105782,B Healthy profitable core SMEs,1
5427,-3.6421502,6.739077,E Loss-making cash-flow distressed firms,1
5432,11.772329,1.1585177,C Thin-margin vulnerable operators,1
5440,8.660004,0.74261445,C Thin-margin vulnerable operators,1
5444,7.2281485,4.3784385,C Thin-margin vulnerable operators,1
5454,7.182258,4.0848427,C Thin-margin vulnerable operators,1
5465,-3.6976378,6.678847,E Loss-making cash-flow distressed firms,1
5476,7.2339067,5.524092,B Healthy profitable core SMEs,1
5481,9.763318,1.0292029,C Thin-margin vulnerable operators,1
5482,-3.4570699,4.7481537,E Loss-making cash-flow distressed firms,1
5489,7.001295,-1.3367006,D Debt-burdened break-even firms,1
5497,9.857042,1.8932292,C Thin-margin vulnerable operators,1
5539,9.236454,1.1486348,C Thin-margin vulnerable operators,1
5608,13.386638,3.6899517,B Healthy profitable core SMEs,1
5614,-3.2045655,5.6125097,E Loss-making cash-flow distressed firms,1
5635,-3.7574532,5.517239,E Loss-making cash-flow distressed firms,1
5643,-3.707036,6.5970254,E Loss-making cash-flow distressed firms,1
5655,12.088884,5.2152452,B Healthy profitable core SMEs,1
5658,-3.492993,6.8122334,E Loss-making cash-flow distressed firms,1
5680,9.919793,1.7995601,C Thin-margin vulnerable operators,1
5692,6.1391344,-2.1082578,D Debt-burdened break-even firms,1
5730,-3.4920013,5.426732,E Loss-making cash-flow distressed firms,1
5751,-3.257203,5.265396,E Loss-making cash-flow distressed firms,1
5752,-3.2498925,5.0496135,E Loss-making cash-flow distressed firms,1
5759,12.369796,1.9428799,B Healthy profitable core SMEs,1
5772,10.479896,2.8593302,C Thin-margin vulnerable operators,1
5777,7.311524,2.5989428,C Thin-margin vulnerable operators,1
5811,-3.469036,5.4403424,E Loss-making cash-flow distressed firms,1
5829,12.81378,5.492011,B Healthy profitable core SMEs,1
5838,10.253274,3.3190277,C Thin-margin vulnerable operators,1
5902,7.089558,4.545711,C Thin-margin vulnerable operators,1
5927,1.0335099,4.3768606,C Thin-margin vulnerable operators,1
5934,6.6257706,4.0413094,C Thin-margin vulnerable operators,1
5971,12.665941,3.1702454,B Healthy profitable core SMEs,1
5978,8.433004,5.178239,B Healthy profitable core SMEs,1
5984,10.479945,2.9941692,C Thin-margin vulnerable operators,1
5985,1.1690166,4.3494267,C Thin-margin vulnerable operators,1
5986,8.513738,4.579683,C Thin-margin vulnerable operators,1
6003,-3.3776329,5.808272,E Loss-making cash-flow distressed firms,1
6012,-4.019505,5.164895,E Loss-making cash-flow distressed firms,1
6016,7.5940084,-0.20688874,C Thin-margin vulnerable operators,1
6021,10.710858,2.3749275,C Thin-margin vulnerable operators,1
6026,-3.6016939,4.5600657,E Loss-making cash-flow distressed firms,1
6043,10.504129,3.157833,C Thin-margin vulnerable operators,1
6052,-3.570944,7.106421,E Loss-making cash-flow distressed firms,1
6059,-3.1129508,5.3232923,E Loss-making cash-flow distressed firms,1
6063,-3.4252615,4.4767303,E Loss-making cash-flow distressed firms,1
6106,1.4449742,4.4751368,C Thin-margin vulnerable operators,1
6108,10.437705,2.2471929,C Thin-margin vulnerable operators,1
6124,11.537056,1.3580464,C Thin-margin vulnerable operators,1
6149,11.0666895,-0.048115212,C Thin-margin vulnerable operators,1
6153,1.1409091,3.6395044,D Debt-burdened break-even firms,1
6192,8.192762,3.9648695,C Thin-margin vulnerable operators,1
6199,-3.6725085,6.7344584,E Loss-making cash-flow distressed firms,1
6200,-3.8107712,5.15555,E Loss-making cash-flow distressed firms,1
6206,-2.7003248,4.9902225,E Loss-making cash-flow distressed firms,1
6212,10.926918,3.3168738,B Healthy profitable core SMEs,1
6213,-3.240736,5.071108,E Loss-making cash-flow distressed firms,1
6218,11.555583,2.1545959,C Thin-margin vulnerable operators,1
6220,-3.6322713,4.305104,E Loss-making cash-flow distressed firms,1
6247,-3.4433298,5.3186502,E Loss-making cash-flow distressed firms,1
6280,12.501523,3.1116383,B Healthy profitable core SMEs,1
6281,9.468605,2.0796828,C Thin-margin vulnerable operators,1
6302,-3.0389254,4.966122,E Loss-making cash-flow distressed firms,1
6313,1.4721464,4.257062,C Thin-margin vulnerable operators,1
6328,8.306067,4.378179,C Thin-margin vulnerable operators,1
6331,7.0780597,2.6157255,C Thin-margin vulnerable operators,1
6339,-3.8269513,4.4866986,E Loss-making cash-flow distressed firms,1
6342,-3.114711,5.3519187,E Loss-making cash-flow distressed firms,1
6357,0.51246077,4.309373,E Loss-making cash-flow distressed firms,1
6367,-3.5273209,5.321354,E Loss-making cash-flow distressed firms,1
6386,8.345363,2.2881656,C Thin-margin vulnerable operators,1
6412,-3.7092052,5.979328,E Loss-making cash-flow distressed firms,1
6436,7.715099,1.7522683,C Thin-margin vulnerable operators,1
6446,10.192111,0.66771615,C Thin-margin vulnerable operators,1
6468,10.542697,3.0664186,C Thin-margin vulnerable operators,1
6481,6.470109,-0.5504209,C Thin-margin vulnerable operators,1
6508,0.95298463,4.442507,C Thin-margin vulnerable operators,1
6531,-3.13987,7.2176986,E Loss-making cash-flow distressed firms,1
6552,11.682079,10.383747,A Resilient high-profit cash generators,1
6556,7.976819,2.8236299,C Thin-margin vulnerable operators,1
6559,-3.540173,4.5867224,E Loss-making cash-flow distressed firms,1
6604,7.986384,1.4447207,C Thin-margin vulnerable operators,1
6610,7.434873,2.3666158,C Thin-margin vulnerable operators,1
6660,7.4285607,1.9562885,C Thin-margin vulnerable operators,1
6662,11.441925,2.2057776,C Thin-margin vulnerable operators,1
6732,-3.1325703,7.2325697,E Loss-making cash-flow distressed firms,1
6733,8.884644,2.550081,C Thin-margin vulnerable operators,1
6742,-3.5162091,4.3809094,E Loss-making cash-flow distressed firms,1
6762,-3.092564,5.596397,E Loss-making cash-flow distressed firms,1
6768,-3.324596,6.769175,E Loss-making cash-flow distressed firms,1
6780,0.9722429,4.067326,C Thin-margin vulnerable operators,1
6787,9.180014,2.6303816,C Thin-margin vulnerable operators,1
6798,-3.925185,5.8595343,E Loss-making cash-flow distressed firms,1
6812,-3.4702306,5.520441,E Loss-making cash-flow distressed firms,1
6859,9.922112,0.22271857,C Thin-margin vulnerable operators,1
6868,10.973248,1.7547998,C Thin-margin vulnerable operators,1
6878,0.9527775,4.69314,C Thin-margin vulnerable operators,1
6909,7.5168867,3.8776371,C Thin-margin vulnerable operators,1
6914,-3.6436174,4.582191,E Loss-making cash-flow distressed firms,1
6919,-3.9444358,5.356115,E Loss-making cash-flow distressed firms,1
6930,9.841093,0.9392329,C Thin-margin vulnerable operators,1
6936,-3.6357632,6.1350856,E Loss-making cash-flow distressed firms,1
6942,9.171896,1.212828,C Thin-margin vulnerable operators,1
6950,-3.4847298,5.186601,E Loss-making cash-flow distressed firms,1
6963,6.4147196,-0.49331576,C Thin-margin vulnerable operators,1
6982,6.613869,11.336576,B Healthy profitable core SMEs,1
7009,-3.79403,6.3067536,E Loss-making cash-flow distressed firms,1
7041,-3.808742,6.336203,E Loss-making cash-flow distressed firms,1
7046,10.769117,3.9864602,B Healthy profitable core SMEs,1
7062,6.8128257,4.39741,C Thin-margin vulnerable operators,1
7064,-3.2991269,7.291283,E Loss-making cash-flow distressed firms,1
7088,7.6508794,-0.590253,C Thin-margin vulnerable operators,1
7116,7.924134,2.0677683,C Thin-margin vulnerable operators,1
7142,11.488471,7.9374256,B Healthy profitable core SMEs,1
7171,11.106915,7.0124025,B Healthy profitable core SMEs,1
7181,1.1182132,3.7876177,C Thin-margin vulnerable operators,1
7196,8.166121,2.6544182,C Thin-margin vulnerable operators,1
7243,-3.4593003,5.477931,E Loss-making cash-flow distressed firms,1
7257,-2.9693387,5.8744407,E Loss-making cash-flow distressed firms,1
7279,11.217099,2.533908,C Thin-margin vulnerable operators,1
7282,-3.7494626,4.3604026,E Loss-making cash-flow distressed firms,1
7287,-3.5507734,7.4900293,E Loss-making cash-flow distressed firms,1
7289,11.559524,6.694272,B Healthy profitable core SMEs,1
7291,5.646387,11.34265,C Thin-margin vulnerable operators,1
7331,-3.6457117,6.1614943,E Loss-making cash-flow distressed firms,1
7348,-4.022267,5.405157,E Loss-making cash-flow distressed firms,1
7354,-3.4646392,4.6106954,E Loss-making cash-flow distressed firms,1
7379,7.583848,-0.23840162,C Thin-margin vulnerable operators,1
7381,8.254573,1.6472757,C Thin-margin vulnerable operators,1
7385,10.075846,1.119934,C Thin-margin vulnerable operators,1
7411,9.697483,0.41689864,C Thin-margin vulnerable operators,1
7415,7.311084,3.9427936,C Thin-margin vulnerable operators,1
7430,-3.462321,4.899467,E Loss-making cash-flow distressed firms,1
7435,-2.5501885,4.9822917,D Debt-burdened break-even firms,1
7449,0.60140276,4.2368145,E Loss-making cash-flow distressed firms,1
7454,9.972927,4.1907115,B Healthy profitable core SMEs,1
7492,10.98091,0.8387164,C Thin-margin vulnerable operators,1
7510,7.880193,1.7874491,C Thin-margin vulnerable operators,1
7513,-3.150083,6.545037,E Loss-making cash-flow distressed firms,1
7514,11.465874,3.7624085,C Thin-margin vulnerable operators,1
7517,1.5856993,4.4583,C Thin-margin vulnerable operators,1
7533,7.9668827,4.018677,C Thin-margin vulnerable operators,1
7539,-3.4885883,7.2298,E Loss-making cash-flow distressed firms,1
7540,11.092687,0.4929777,C Thin-margin vulnerable operators,1
7551,1.0001903,3.9619977,C Thin-margin vulnerable operators,1
7558,-3.3872776,7.2084723,E Loss-making cash-flow distressed firms,1
7586,-3.9015403,5.364132,E Loss-making cash-flow distressed firms,1
7588,9.811725,3.3680954,C Thin-margin vulnerable operators,1
7589,9.411346,2.2306983,C Thin-margin vulnerable operators,1
7607,0.85266733,4.2015357,C Thin-margin vulnerable operators,1
7629,-3.8454566,4.350577,E Loss-making cash-flow distressed firms,1
7631,-3.0981042,7.2152734,E Loss-making cash-flow distressed firms,1
7638,-3.6177568,6.163484,E Loss-making cash-flow distressed firms,1
7655,8.846596,2.0836942,C Thin-margin vulnerable operators,1
7659,12.481899,5.410958,B Healthy profitable core SMEs,1
7678,10.911032,6.7172184,B Healthy profitable core SMEs,1
7689,8.640559,2.9598014,C Thin-margin vulnerable operators,1
7700,-3.619598,6.3507333,E Loss-making cash-flow distressed firms,1
7701,9.606917,8.077353,B Healthy profitable core SMEs,1
7709,6.1235614,-2.140364,D Debt-burdened break-even firms,1
7710,-3.592121,5.7239203,E Loss-making cash-flow distressed firms,1
7723,7.655803,3.6050448,C Thin-margin vulnerable operators,1
7725,0.80595666,4.9797506,C Thin-margin vulnerable operators,1
7727,8.264711,5.911434,B Healthy profitable core SMEs,1
7730,-3.4435022,6.8594694,E Loss-making cash-flow distressed firms,1
7774,6.351562,-0.36109748,C Thin-margin vulnerable operators,1
7779,9.331905,1.3590469,C Thin-margin vulnerable operators,1
7790,9.7400675,1.8708348,C Thin-margin vulnerable operators,1
7828,-3.5291765,4.319265,E Loss-making cash-flow distressed firms,1
7829,7.6583633,2.5930505,C Thin-margin vulnerable operators,1
7840,10.994882,4.909383,B Healthy profitable core SMEs,1
7841,11.758804,1.8989042,C Thin-margin vulnerable operators,1
7849,-3.5766902,4.825453,E Loss-making cash-flow distressed firms,1
7854,7.003089,11.327664,B Healthy profitable core SMEs,1
7868,6.1208754,-2.1274047,D Debt-burdened break-even firms,1
7871,11.6654415,4.0729814,B Healthy profitable core SMEs,1
7876,-3.6609855,4.5272737,E Loss-making cash-flow distressed firms,1
7883,9.043334,7.0907397,B Healthy profitable core SMEs,1
7898,5.019064,11.27674,E Loss-making cash-flow distressed firms,1
7920,11.411425,2.4985268,C Thin-margin vulnerable operators,1
7986,-3.602477,5.0445485,E Loss-making cash-flow distressed firms,1
7989,-3.682937,4.6130776,E Loss-making cash-flow distressed firms,1
8009,9.605855,0.44136766,C Thin-margin vulnerable operators,1
8025,7.232185,4.91143,C Thin-margin vulnerable operators,1
8036,7.7920814,3.5299685,C Thin-margin vulnerable operators,1
8039,8.823947,4.545818,C Thin-margin vulnerable operators,1
8047,-3.6814,5.043147,E Loss-making cash-flow distressed firms,1
8055,-3.8501778,4.8121357,E Loss-making cash-flow distressed firms,1
8066,-3.537653,5.7211466,E Loss-making cash-flow distressed firms,1
8112,8.479185,2.8922942,C Thin-margin vulnerable operators,1
8123,6.7902465,-0.70071673,C Thin-margin vulnerable operators,1
8162,-3.999559,5.0342593,E Loss-making cash-flow distressed firms,1
8166,14.099824,7.6213927,B Healthy profitable core SMEs,1
8203,11.19687,2.2529278,C Thin-margin vulnerable operators,1
8211,10.043017,6.9504633,B Healthy profitable core SMEs,1
8218,1.9192634,4.630634,A Resilient high-profit cash generators,1
8233,6.3298926,-1.8037574,D Debt-burdened break-even firms,1
8237,7.493208,-0.28491634,C Thin-margin vulnerable operators,1
8243,-3.745953,6.517328,E Loss-making cash-flow distressed firms,1
8247,6.8088584,3.2760065,C Thin-margin vulnerable operators,1
8297,-3.4257543,5.971185,E Loss-making cash-flow distressed firms,1
8304,5.1451077,11.331561,E Loss-making cash-flow distressed firms,1
8331,11.679344,1.5589676,C Thin-margin vulnerable operators,1
8359,6.8289666,-1.4261987,D Debt-burdened break-even firms,1
8364,7.826444,7.862708,B Healthy profitable core SMEs,1
8369,6.3169384,-1.8434399,D Debt-burdened break-even firms,1
8373,8.763155,2.6145136,C Thin-margin vulnerable operators,1
8380,7.0812297,0.5564423,C Thin-margin vulnerable operators,1
8382,10.092721,7.044419,B Healthy profitable core SMEs,1
8395,-3.6085806,4.306539,E Loss-making cash-flow distressed firms,1
8409,0.7871343,4.814586,C Thin-margin vulnerable operators,1
8410,7.1174464,4.6568866,C Thin-margin vulnerable operators,1
8411,10.995986,0.7410855,C Thin-margin vulnerable operators,1
8416,10.817932,3.3729694,C Thin-margin vulnerable operators,1
8420,12.628597,3.27926,B Healthy profitable core SMEs,1
8425,7.555844,2.3435483,C Thin-margin vulnerable operators,1
8431,0.82281697,5.037405,C Thin-margin vulnerable operators,1
8440,8.250654,1.5479876,C Thin-margin vulnerable operators,1
8449,8.024727,3.2480104,C Thin-margin vulnerable operators,1
8451,-3.50632,6.8513885,E Loss-making cash-flow distressed firms,1
8464,9.243594,1.7993941,C Thin-margin vulnerable operators,1
8468,0.84051204,3.8625522,C Thin-margin vulnerable operators,1
8470,9.753871,0.24102515,C Thin-margin vulnerable operators,1
8482,6.4827466,-0.5598745,C Thin-margin vulnerable operators,1
8486,7.4735312,5.8434997,B Healthy profitable core SMEs,1
8488,7.915704,1.4171946,C Thin-margin vulnerable operators,1
8493,6.440903,11.499462,B Healthy profitable core SMEs,1
8500,0.9733731,4.469812,C Thin-margin vulnerable operators,1
8501,10.739267,0.71070105,C Thin-margin vulnerable operators,1
8519,10.925066,2.627108,C Thin-margin vulnerable operators,1
8535,-3.7262177,5.2266407,E Loss-making cash-flow distressed firms,1
8543,-3.599117,7.4945316,E Loss-making cash-flow distressed firms,1
8544,11.726857,2.6916733,C Thin-margin vulnerable operators,1
8558,-3.5503187,5.9073453,E Loss-making cash-flow distressed firms,1
8560,-3.647952,5.8753457,E Loss-making cash-flow distressed firms,1
8571,-3.5232408,5.680837,E Loss-making cash-flow distressed firms,1
8589,10.614693,3.4451303,C Thin-margin vulnerable operators,1
8611,8.171141,0.988093,C Thin-margin vulnerable operators,1
8657,6.810889,3.517654,C Thin-margin vulnerable operators,1
8673,9.717889,2.524663,C Thin-margin vulnerable operators,1
8674,8.240614,4.9762006,B Healthy profitable core SMEs,1
8682,11.309882,0.86075896,C Thin-margin vulnerable operators,1
8690,7.209015,3.4153883,C Thin-margin vulnerable operators,1
8701,6.1337614,-2.120595,D Debt-burdened break-even firms,1
8706,11.188387,3.0281892,C Thin-margin vulnerable operators,1
8724,11.020082,6.4527392,B Healthy profitable core SMEs,1
8733,10.258217,0.9283687,C Thin-margin vulnerable operators,1
8742,-4.023107,5.0055513,E Loss-making cash-flow distressed firms,1
8751,-4.08969,5.2753096,E Loss-making cash-flow distressed firms,1
8755,5.1509757,11.329203,E Loss-making cash-flow distressed firms,1
8756,0.72019655,4.0490704,E Loss-making cash-flow distressed firms,1
8762,7.742538,2.3686566,C Thin-margin vulnerable operators,1
8770,1.5639355,4.398552,C Thin-margin vulnerable operators,1
8783,-3.1318278,5.831567,E Loss-making cash-flow distressed firms,1
8841,-3.8618112,6.1400146,E Loss-making cash-flow distressed firms,1
8866,6.882515,5.268606,B Healthy profitable core SMEs,1
8877,8.2779875,1.3895274,C Thin-margin vulnerable operators,1
8897,-3.6741095,6.218174,E Loss-making cash-flow distressed firms,1
8907,9.263403,3.2015786,C Thin-margin vulnerable operators,1
8919,11.220873,3.9818275,B Healthy profitable core SMEs,1
8942,-3.662075,4.6964965,E Loss-making cash-flow distressed firms,1
8947,1.3995388,4.4083114,C Thin-margin vulnerable operators,1
8985,-3.9901557,5.71056,E Loss-making cash-flow distressed firms,1
9000,8.02135,1.2178824,C Thin-margin vulnerable operators,1
9011,-3.179278,6.477877,E Loss-making cash-flow distressed firms,1
9020,-3.482638,5.0333805,E Loss-making cash-flow distressed firms,1
9021,7.004442,3.0953844,C Thin-margin vulnerable operators,1
9064,12.001611,1.428033,C Thin-margin vulnerable operators,1
9074,-3.3788292,4.73313,E Loss-making cash-flow distressed firms,1
9089,11.0831785,0.63681066,C Thin-margin vulnerable operators,1
9097,-3.79112,4.329991,E Loss-making cash-flow distressed firms,1
9116,7.77463,2.1491945,C Thin-margin vulnerable operators,1
9124,12.349036,2.650477,C Thin-margin vulnerable operators,1
9134,-3.6364405,6.2364316,E Loss-making cash-flow distressed firms,1
9154,0.589634,4.3449106,C Thin-margin vulnerable operators,1
9169,9.28898,3.640489,C Thin-margin vulnerable operators,1
9225,9.139838,1.6016694,C Thin-margin vulnerable operators,1
9227,11.083677,1.6812594,C Thin-margin vulnerable operators,1
9230,-3.5241303,7.442032,E Loss-making cash-flow distressed firms,1
9262,-3.7767,5.3081527,E Loss-making cash-flow distressed firms,1
9270,10.915237,1.480817,C Thin-margin vulnerable operators,1
9296,6.856302,11.268983,B Healthy profitable core SMEs,1
9326,-3.9915016,5.6810966,E Loss-making cash-flow distressed firms,1
9328,10.200765,0.9859745,C Thin-margin vulnerable operators,1
9334,10.213748,0.56411767,C Thin-margin vulnerable operators,1
9354,9.271869,3.1443217,C Thin-margin vulnerable operators,1
9355,0.4877269,4.2787704,E Loss-making cash-flow distressed firms,1
9370,7.3946805,3.5874379,C Thin-margin vulnerable operators,1
9379,-3.9369051,5.4144444,E Loss-making cash-flow distressed firms,1
9391,10.931345,1.0410835,C Thin-margin vulnerable operators,1
9396,8.26013,4.9808307,B Healthy profitable core SMEs,1
9446,-3.6710289,6.6560473,E Loss-making cash-flow distressed firms,1
9449,-3.3446,5.525338,E Loss-making cash-flow distressed firms,1
9455,9.302451,0.43801716,C Thin-margin vulnerable operators,1
9468,1.0049373,4.6467657,C Thin-margin vulnerable operators,1
9470,7.4364796,-0.711492,C Thin-margin vulnerable operators,1
9493,-3.364388,5.4957395,E Loss-making cash-flow distressed firms,1
9516,-3.558211,5.787802,E Loss-making cash-flow distressed firms,1
9559,7.116597,4.492727,C Thin-margin vulnerable operators,1
9562,9.201742,1.0993226,C Thin-margin vulnerable operators,1
9578,7.4495425,-0.7279073,C Thin-margin vulnerable operators,1
9581,-3.8046293,6.0852847,E Loss-making cash-flow distressed firms,1
9593,-3.709724,6.447625,E Loss-making cash-flow distressed firms,1
9600,10.068473,4.584604,B Healthy profitable core SMEs,1
9615,11.3601885,2.5724318,C Thin-margin vulnerable operators,1
9644,-3.5594914,7.456956,E Loss-making cash-flow distressed firms,1
9671,-3.0052693,5.374053,E Loss-making cash-flow distressed firms,1
9678,-3.9444206,4.9470215,E Loss-making cash-flow distressed firms,1
9698,8.999541,2.574,C Thin-margin vulnerable operators,1
9702,9.277299,3.3674438,C Thin-margin vulnerable operators,1
9709,-3.4846396,4.3898153,E Loss-making cash-flow distressed firms,1
9711,-3.4852948,7.4470363,E Loss-making cash-flow distressed firms,1
9712,0.57274336,4.165598,E Loss-making cash-flow distressed firms,1
9720,11.329503,-0.42109525,C Thin-margin vulnerable operators,1
9723,13.018274,4.2187343,B Healthy profitable core SMEs,1
9730,-3.4948072,5.302393,E Loss-making cash-flow distressed firms,1
9737,7.808232,-0.39415568,C Thin-margin vulnerable operators,1
9764,8.537372,2.3932302,C Thin-margin vulnerable operators,1
9773,-3.9231153,4.9108515,E Loss-making cash-flow distressed firms,1
9782,8.494735,1.2348629,C Thin-margin vulnerable operators,1
9802,7.512478,-0.24262124,C Thin-margin vulnerable operators,1
9829,6.1564026,-2.0908022,D Debt-burdened break-even firms,1
9842,12.203836,3.3096042,B Healthy profitable core SMEs,1
9843,6.714991,-1.3271031,D Debt-burdened break-even firms,1
9847,6.8354006,4.612991,C Thin-margin vulnerable operators,1
9855,1.0169207,3.8093505,E Loss-making cash-flow distressed firms,1
9856,8.140845,0.86469716,C Thin-margin vulnerable operators,1
9865,7.2837105,3.731989,C Thin-margin vulnerable operators,1
9878,-3.0150607,6.0347714,E Loss-making cash-flow distressed firms,1
9893,-3.9212224,5.9835696,E Loss-making cash-flow distressed firms,1
9908,9.125591,1.6324704,C Thin-margin vulnerable operators,1
9914,-2.6469314,5.003092,E Loss-making cash-flow distressed firms,1
9919,-3.26858,7.208171,E Loss-making cash-flow distressed firms,1
9920,10.799109,0.2636361,C Thin-margin vulnerable operators,1
9950,12.636433,3.121972,B Healthy profitable core SMEs,1
9991,9.490697,4.4645348,B Healthy profitable core SMEs,1
9996,13.527694,3.7056727,B Healthy profitable core SMEs,1
9997,-3.7444863,5.421518,E Loss-making cash-flow distressed firms,1
10007,9.376605,3.9661748,C Thin-margin vulnerable operators,1
10010,-3.8575184,6.077123,E Loss-making cash-flow distressed firms,1
10014,-3.746695,6.327727,E Loss-making cash-flow distressed firms,1
10050,0.76995283,4.2109494,C Thin-margin vulnerable operators,1
10052,7.132203,5.808235,B Healthy profitable core SMEs,1
10075,1.0867556,3.7765763,D Debt-burdened break-even firms,1
10094,-3.01313,5.3226905,E Loss-making cash-flow distressed firms,1
10102,7.2490897,3.2794526,C Thin-margin vulnerable operators,1
10115,1.0917622,3.7354398,C Thin-margin vulnerable operators,1
10124,-3.4959757,5.028575,E Loss-making cash-flow distressed firms,1
10162,-2.8809655,4.936736,E Loss-making cash-flow distressed firms,1
10169,11.238764,0.23610713,C Thin-margin vulnerable operators,1
10179,9.396405,1.6994565,C Thin-margin vulnerable operators,1
10182,0.5138458,4.326954,E Loss-making cash-flow distressed firms,1
10203,-3.0668979,5.167587,E Loss-making cash-flow distressed firms,1
10225,9.017964,1.058164,C Thin-margin vulnerable operators,1
10249,7.805322,3.3875146,C Thin-margin vulnerable operators,1
10259,-3.5470572,6.85681,E Loss-making cash-flow distressed firms,1
10271,8.772393,3.131281,C Thin-margin vulnerable operators,1
10285,6.781193,5.090596,C Thin-margin vulnerable operators,1
10296,-3.8482623,6.152483,E Loss-making cash-flow distressed firms,1
10300,-3.3769925,7.320471,E Loss-making cash-flow distressed firms,1
10303,11.162347,0.39106122,C Thin-margin vulnerable operators,1
10309,1.0762165,4.4171653,C Thin-margin vulnerable operators,1
10314,-3.7030964,6.6850133,E Loss-making cash-flow distressed firms,1
10323,-3.7473807,6.128762,E Loss-making cash-flow distressed firms,1
10342,-3.2688782,7.286141,E Loss-making cash-flow distressed firms,1
10351,9.082428,1.5982761,C Thin-margin vulnerable operators,1
10352,1.475552,3.880791,C Thin-margin vulnerable operators,1
10362,-3.1093125,5.1790795,E Loss-making cash-flow distressed firms,1
10371,9.524793,0.9948641,C Thin-margin vulnerable operators,1
10381,6.783613,4.146921,C Thin-margin vulnerable operators,1
10387,11.139013,2.0991926,B Healthy profitable core SMEs,1
10391,0.80666924,4.7424383,C Thin-margin vulnerable operators,1
10403,-3.4098165,5.0519943,E Loss-making cash-flow distressed firms,1
10420,-3.924444,4.627373,E Loss-making cash-flow distressed firms,1
10421,-3.57098,4.3369126,E Loss-making cash-flow distressed firms,1
10437,0.6460192,4.143566,E Loss-making cash-flow distressed firms,1
10459,10.512902,0.17159252,C Thin-margin vulnerable operators,1
10474,0.89639646,4.6988645,C Thin-margin vulnerable operators,1
10516,-3.6704028,4.306752,E Loss-making cash-flow distressed firms,1
10524,8.533966,3.8434656,C Thin-margin vulnerable operators,1
10530,-3.7390618,5.526752,E Loss-making cash-flow distressed firms,1
10537,10.205352,4.5084424,B Healthy profitable core SMEs,1
10549,-2.8530045,5.0110197,E Loss-making cash-flow distressed firms,1
10574,6.7359047,4.11819,C Thin-margin vulnerable operators,1
10591,12.233078,1.5865334,C Thin-margin vulnerable operators,1
10594,0.5445643,4.4033837,C Thin-margin vulnerable operators,1
10605,10.68192,2.4339721,C Thin-margin vulnerable operators,1
10606,9.065876,2.9362726,C Thin-margin vulnerable operators,1
10643,-3.9892402,5.669949,E Loss-making cash-flow distressed firms,1
10656,7.670479,4.0840306,C Thin-margin vulnerable operators,1
10680,0.8034483,4.39057,E Loss-making cash-flow distressed firms,1
10686,9.33816,2.9137602,C Thin-margin vulnerable operators,1
10692,10.360015,4.639981,B Healthy profitable core SMEs,1
10694,9.64715,1.9118266,C Thin-margin vulnerable operators,1
10718,11.686302,0.069200486,C Thin-margin vulnerable operators,1
10721,0.6051543,4.297897,E Loss-making cash-flow distressed firms,1
10722,-3.696284,6.6455083,E Loss-making cash-flow distressed firms,1
10725,1.8500727,4.590023,A Resilient high-profit cash generators,1
10742,0.62845886,4.5286727,E Loss-making cash-flow distressed firms,1
10752,7.6361074,2.052749,C Thin-margin vulnerable operators,1
10767,9.160592,2.4118993,C Thin-margin vulnerable operators,1
10793,-3.7167108,5.830499,E Loss-making cash-flow distressed firms,1
10810,8.830667,1.8195077,C Thin-margin vulnerable operators,1
10818,9.935143,1.8464693,C Thin-margin vulnerable operators,1
10821,9.665905,1.1781464,C Thin-margin vulnerable operators,1
10829,0.7558756,4.1524324,C Thin-margin vulnerable operators,1
10831,-3.2961147,7.3324685,E Loss-making cash-flow distressed firms,1
10850,9.848605,0.5321254,C Thin-margin vulnerable operators,1
10880,8.691351,1.6372055,C Thin-margin vulnerable operators,1
10882,8.337273,0.8167936,C Thin-margin vulnerable operators,1
10884,7.275121,4.274138,C Thin-margin vulnerable operators,1
10892,12.381452,2.461048,C Thin-margin vulnerable operators,1
10908,10.290058,2.501237,C Thin-margin vulnerable operators,1
10936,0.99995583,4.081756,C Thin-margin vulnerable operators,1
10937,-3.7412384,4.9796453,E Loss-making cash-flow distressed firms,1
10939,1.4446299,4.318911,C Thin-margin vulnerable operators,1
10944,10.095969,5.8744164,C Thin-margin vulnerable operators,1
10951,0.7963356,4.290279,C Thin-margin vulnerable operators,1
10984,6.112362,-2.1441243,D Debt-burdened break-even firms,1
10986,11.901061,-0.800561,C Thin-margin vulnerable operators,1
11004,8.356247,3.388382,C Thin-margin vulnerable operators,1
11025,-3.4069524,7.3824368,E Loss-making cash-flow distressed firms,1
11028,9.840099,0.9528157,C Thin-margin vulnerable operators,1
11035,-3.6277196,6.3516426,E Loss-making cash-flow distressed firms,1
11039,5.9017444,11.400132,C Thin-margin vulnerable operators,1
11070,6.316905,-1.8204496,D Debt-burdened break-even firms,1
11080,8.352091,0.8433885,C Thin-margin vulnerable operators,1
11122,8.084863,0.80184984,C Thin-margin vulnerable operators,1
